County,City,Location Description,Transit Type,Day of Date,Avg. PercentNorm/100
King,Bellevue,Bellevue SR 520 Trail 1,Pedestrian,"March 5, 2020",-21%
King,Bellevue,Bellevue I-90 Trail 1,Pedestrian,"March 5, 2020",-36%
King,Bellevue,Eastside Rail Corridor Trail at 108th Ave NE,Pedestrian,"March 4, 2020",-48%
King,Bellevue,Bellevue SR 520 Trail 1,Pedestrian,"March 4, 2020",-21%
King,Bellevue,Bellevue I-90 Trail 1,Pedestrian,"March 4, 2020",5%
King,Bellevue,Eastside Rail Corridor Trail at 108th Ave NE,Pedestrian,"March 3, 2020",-69%
King,Bellevue,Bellevue SR 520 Trail 1,Pedestrian,"March 3, 2020",-31%
King,Bellevue,Bellevue I-90 Trail 1,Pedestrian,"March 3, 2020",-45%
King,Bellevue,Eastside Rail Corridor Trail at 108th Ave NE,Pedestrian,"March 2, 2020",-39%
King,Bellevue,Bellevue SR 520 Trail 1,Pedestrian,"March 2, 2020",-65%
King,Bellevue,Bellevue I-90 Trail 1,Pedestrian,"March 2, 2020",-60%
King,Bellevue,Eastside Rail Corridor Trail at 108th Ave NE,Pedestrian,"March 1, 2020",6%
King,Bellevue,Bellevue SR 520 Trail 1,Pedestrian,"March 1, 2020",-43%
King,Bellevue,Bellevue I-90 Trail 1,Pedestrian,"March 1, 2020",-24%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"June 2, 2020",165%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"June 1, 2020",264%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 31, 2020",66%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 30, 2020",-35%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 29, 2020",197%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 28, 2020",148%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 27, 2020",195%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 26, 2020",153%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 25, 2020",125%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 24, 2020",157%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 23, 2020",178%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 22, 2020",159%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 21, 2020",-12%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 20, 2020",125%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 19, 2020",316%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 18, 2020",435%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 17, 2020",184%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 16, 2020",-15%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 15, 2020",205%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 14, 2020",81%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 13, 2020",120%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 12, 2020",76%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 11, 2020",80%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 10, 2020",118%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 9, 2020",140%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 8, 2020",141%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 7, 2020",127%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 6, 2020",250%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 5, 2020",311%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 4, 2020",300%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 3, 2020",127%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 2, 2020",133%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"May 1, 2020",180%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 30, 2020",511%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 29, 2020",339%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 28, 2020",103%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 27, 2020",440%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 26, 2020",251%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 25, 2020",277%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 24, 2020",168%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 23, 2020",282%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 22, 2020",-15%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 21, 2020",81%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 20, 2020",720%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 19, 2020",112%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 18, 2020",163%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 17, 2020",223%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 16, 2020",468%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 15, 2020",197%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 14, 2020",124%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 13, 2020",1052%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 12, 2020",216%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 11, 2020",293%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 10, 2020",358%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 9, 2020",289%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 8, 2020",236%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 7, 2020",128%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 6, 2020",276%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 5, 2020",335%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 4, 2020",193%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 3, 2020",139%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 2, 2020",150%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"April 1, 2020",185%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 31, 2020",310%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 30, 2020",0%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 29, 2020",57%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 28, 2020",-6%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 27, 2020",-38%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 26, 2020",-14%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 25, 2020",367%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 24, 2020",90%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 23, 2020",-56%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 22, 2020",84%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 21, 2020",136%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 20, 2020",8%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 19, 2020",24%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 18, 2020",138%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 17, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 16, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 15, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 14, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 13, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 12, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 11, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 10, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 9, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 7, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 6, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 5, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 4, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 3, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 2, 2020",-100%
King,Burien,Lake to Sound Trail N/O S 176th St.,Pedestrian,"March 1, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"June 2, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"June 1, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 31, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 30, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 29, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 28, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 27, 2020",-99%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 26, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 25, 2020",-100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 24, 2020",-25%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 23, 2020",90%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 22, 2020",116%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 21, 2020",-17%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 20, 2020",17%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 19, 2020",116%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 18, 2020",149%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 17, 2020",100%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 16, 2020",20%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 15, 2020",136%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 14, 2020",91%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 13, 2020",58%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 12, 2020",56%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 11, 2020",95%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 10, 2020",85%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 9, 2020",83%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 8, 2020",75%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 7, 2020",82%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 6, 2020",-27%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 5, 2020",82%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 4, 2020",126%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 3, 2020",140%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 2, 2020",-5%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"May 1, 2020",159%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 30, 2020",94%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 29, 2020",107%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 28, 2020",126%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 27, 2020",86%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 26, 2020",210%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 25, 2020",184%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 24, 2020",158%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 23, 2020",102%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 22, 2020",-28%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 21, 2020",68%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 20, 2020",112%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 19, 2020",152%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 18, 2020",161%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 17, 2020",204%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 16, 2020",109%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 15, 2020",83%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 14, 2020",96%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 13, 2020",82%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 12, 2020",98%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 11, 2020",150%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 10, 2020",187%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 9, 2020",137%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 8, 2020",161%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 7, 2020",88%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 6, 2020",115%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 5, 2020",104%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 4, 2020",233%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 3, 2020",68%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 2, 2020",45%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"April 1, 2020",72%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 31, 2020",86%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 31, 2020",64%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 30, 2020",-24%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 30, 2020",-21%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 29, 2020",27%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 29, 2020",57%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 28, 2020",48%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 28, 2020",31%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 27, 2020",14%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 27, 2020",10%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 26, 2020",27%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 25, 2020",28%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 24, 2020",-22%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 24, 2020",-8%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 23, 2020",-46%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 23, 2020",0%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 22, 2020",41%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 22, 2020",75%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 21, 2020",62%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 21, 2020",71%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 20, 2020",83%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 20, 2020",90%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 19, 2020",94%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 18, 2020",46%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 17, 2020",39%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 17, 2020",56%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 16, 2020",41%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 16, 2020",59%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 15, 2020",34%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 15, 2020",60%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 14, 2020",33%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 14, 2020",1%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 13, 2020",-53%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 13, 2020",-66%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 12, 2020",5%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 11, 2020",-15%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 10, 2020",11%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 10, 2020",10%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 9, 2020",43%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 7, 2020",-7%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 7, 2020",1%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 6, 2020",-42%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 6, 2020",-54%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 5, 2020",-6%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 4, 2020",14%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 3, 2020",-47%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 3, 2020",-14%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 2, 2020",-84%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 2, 2020",-75%
King,Issaquah,Issaquah-Preston Trail,Pedestrian,"March 1, 2020",5%
King,Issaquah,East Lake Sammamish Trail Location 2 Issaquah,Pedestrian,"March 1, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"June 2, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 31, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 30, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 29, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 28, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 25, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 24, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 23, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 22, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 21, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 20, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 19, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 18, 2020",874%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 17, 2020",1302%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 15, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 14, 2020",-87%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 2, 2020",78%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"May 1, 2020",59%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 30, 2020",89%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 29, 2020",104%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 28, 2020",55%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 27, 2020",67%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 26, 2020",50%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 25, 2020",18%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 24, 2020",-87%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 23, 2020",-91%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 22, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 21, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 20, 2020",43%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 19, 2020",59%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 18, 2020",8%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 17, 2020",96%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 16, 2020",-51%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 15, 2020",-100%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 14, 2020",69%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 13, 2020",62%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 12, 2020",20%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 11, 2020",49%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 10, 2020",98%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 9, 2020",127%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 8, 2020",126%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 7, 2020",88%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 6, 2020",91%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 5, 2020",46%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 4, 2020",114%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 3, 2020",51%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 2, 2020",80%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"April 1, 2020",124%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 31, 2020",61%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 30, 2020",63%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 29, 2020",54%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 28, 2020",20%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 27, 2020",36%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 26, 2020",58%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 25, 2020",64%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 24, 2020",52%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 23, 2020",81%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 22, 2020",13%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 21, 2020",31%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 20, 2020",110%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 19, 2020",180%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 18, 2020",151%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 17, 2020",68%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 16, 2020",107%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 15, 2020",37%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 14, 2020",2%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 13, 2020",-65%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 12, 2020",40%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 11, 2020",32%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 10, 2020",-8%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 9, 2020",51%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 7, 2020",-22%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 6, 2020",-33%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 5, 2020",9%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 4, 2020",36%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 3, 2020",-15%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 2, 2020",-80%
King,Lake Forest Park,Burke-Gilman Trail,Pedestrian,"March 1, 2020",-100%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"June 2, 2020",-71%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"June 1, 2020",-45%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 31, 2020",-56%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 30, 2020",-91%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 29, 2020",337%
